date,strategy,strategy_label,strategy_description,top1_player,top1_team,top1_opponent,top1_probability,top1_bob_score,top1_expected_pa,top1_lineup_slot,top1_stop_count,top1_pickable,top1_publisher,top1_result_hit,top1_decision,top1_hit,top2_pair,top2_publisher_count,top2_pick1_player,top2_pick1_publisher,top2_pick1_hit,top2_pick2_player,top2_pick2_publisher,top2_pick2_hit,top2_decision,top2_any_hit,top2_both_hit
2025-06-03,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Ian Happ,CHC,WSN,0.7608668112636863,60.09,4.8,1.0,7,N,False,1,True,True,Ian Happ + Jarren Duran,0,Ian Happ,False,1,Jarren Duran,False,1,True,True,True
2025-06-03,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Jarren Duran,BOS,LAA,0.7545786081131582,60.18,4.8,1.0,6,N,False,1,True,True,Jarren Duran + Xavier Edwards,1,Jarren Duran,False,1,Xavier Edwards,True,1,True,True,True
2025-06-03,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Xavier Edwards,MIA,COL,0.7415698705095786,54.14,4.8,1.0,2,N,True,1,True,True,Xavier Edwards + Jarren Duran,1,Xavier Edwards,True,1,Jarren Duran,False,1,True,True,True
2025-06-03,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Xavier Edwards,MIA,COL,0.7415698705095786,54.14,4.8,1.0,2,N,True,1,True,True,Xavier Edwards + Jarren Duran,1,Xavier Edwards,True,1,Jarren Duran,False,1,True,True,True
2025-06-03,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Seiya Suzuki,CHC,WSN,0.7405154507834834,67.37,4.7,2.0,3,N,False,0,True,False,Seiya Suzuki + Julio Rodríguez,0,Seiya Suzuki,False,0,Julio Rodríguez,False,1,True,True,False
2025-06-04,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Parker Meadows,DET,CHW,0.825149070621809,69.05,4.7,2.0,5,N,False,0,True,False,Parker Meadows + Byron Buxton,0,Parker Meadows,False,0,Byron Buxton,False,0,True,False,False
2025-06-04,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Parker Meadows,DET,CHW,0.825149070621809,69.05,4.7,2.0,5,N,False,0,True,False,Parker Meadows + Byron Buxton,0,Parker Meadows,False,0,Byron Buxton,False,0,True,False,False
2025-06-04,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Parker Meadows,DET,CHW,0.825149070621809,69.05,4.7,2.0,5,N,False,0,True,False,Parker Meadows + Jarren Duran,0,Parker Meadows,False,0,Jarren Duran,False,1,True,True,False
2025-06-04,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Jacob Wilson,ATH,MIN,0.7613798840095469,59.41,4.7,2.0,2,N,False,1,True,True,Jacob Wilson + Gleyber Torres,0,Jacob Wilson,False,1,Gleyber Torres,False,1,True,True,True
2025-06-04,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Jarren Duran,BOS,LAA,0.7577523860823486,63.11,4.8,1.0,6,N,False,1,True,True,Jarren Duran + Bo Bichette,1,Jarren Duran,False,1,Bo Bichette,True,1,True,True,True
2025-06-04,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Parker Meadows,DET,CHW,0.825149070621809,69.05,4.7,2.0,5,N,False,0,True,False,Parker Meadows + Jarren Duran,0,Parker Meadows,False,0,Jarren Duran,False,1,True,True,False
2025-06-05,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Julio Rodríguez,SEA,BAL,0.733637927329013,60.62,4.6,3.0,3,N,False,0,True,False,Julio Rodríguez + Jacob Wilson,0,Julio Rodríguez,False,0,Jacob Wilson,False,1,True,True,False
2025-06-05,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Julio Rodríguez,SEA,BAL,0.733637927329013,60.62,4.6,3.0,3,N,False,0,True,False,Julio Rodríguez + Parker Meadows,0,Julio Rodríguez,False,0,Parker Meadows,False,0,True,False,False
2025-06-05,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Julio Rodríguez,SEA,BAL,0.733637927329013,60.62,4.6,3.0,3,N,False,0,True,False,Julio Rodríguez + Bobby Witt Jr.,1,Julio Rodríguez,False,0,Bobby Witt Jr.,True,1,True,True,False
2025-06-05,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Jacob Wilson,ATH,MIN,0.7315704134944623,49.47,4.7,2.0,2,N,False,1,True,True,Jacob Wilson + Bobby Witt Jr.,1,Jacob Wilson,False,1,Bobby Witt Jr.,True,1,True,True,True
2025-06-05,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Bobby Witt Jr.,KCR,STL,0.7079640065412284,60.86,4.7,2.0,4,N,True,1,True,True,Bobby Witt Jr. + Bobby Witt Jr.,2,Bobby Witt Jr.,True,1,Bobby Witt Jr.,True,1,True,True,True
2025-06-05,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Aaron Judge,NYY,CLE,0.6767400632502747,68.37,4.6,3.0,7,N,False,1,True,True,Aaron Judge + Bobby Witt Jr.,1,Aaron Judge,False,1,Bobby Witt Jr.,True,1,True,True,True
2025-06-06,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Pete Alonso,NYM,COL,0.7603674539607286,53.41,4.5,4.0,7,N,False,1,True,True,Pete Alonso + Jacob Wilson,0,Pete Alonso,False,1,Jacob Wilson,False,1,True,True,True
2025-06-06,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Pete Alonso,NYM,COL,0.7603674539607286,53.41,4.5,4.0,7,N,False,1,True,True,Pete Alonso + José Ramírez,0,Pete Alonso,False,1,José Ramírez,False,1,True,True,True
2025-06-06,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,José Ramírez,CLE,HOU,0.7386909736746534,60.04,4.6,3.0,2,N,False,1,True,True,José Ramírez + Jarren Duran,0,José Ramírez,False,1,Jarren Duran,False,1,True,True,True
2025-06-06,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Jacob Wilson,ATH,BAL,0.7473213501422107,58.3,4.7,2.0,3,N,False,1,True,True,Jacob Wilson + Jarren Duran,0,Jacob Wilson,False,1,Jarren Duran,False,1,True,True,True
2025-06-06,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Jarren Duran,BOS,NYY,0.7276489429252065,63.82,4.8,1.0,4,N,False,1,True,True,Jarren Duran + Trea Turner,1,Jarren Duran,False,1,Trea Turner,True,1,True,True,True
2025-06-06,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Julio Rodríguez,SEA,LAA,0.7140645571376975,68.7,4.6,3.0,3,N,False,1,True,True,Julio Rodríguez + Jarren Duran,0,Julio Rodríguez,False,1,Jarren Duran,False,1,True,True,True
2025-06-07,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Pete Alonso,NYM,COL,0.770137876679904,57.06,4.5,4.0,6,N,False,1,True,True,Pete Alonso + Jacob Wilson,0,Pete Alonso,False,1,Jacob Wilson,False,1,True,True,True
2025-06-07,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Pete Alonso,NYM,COL,0.770137876679904,57.06,4.5,4.0,6,N,False,1,True,True,Pete Alonso + Lawrence Butler,0,Pete Alonso,False,1,Lawrence Butler,False,1,True,True,True
2025-06-07,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Pete Alonso,NYM,COL,0.770137876679904,57.06,4.5,4.0,6,N,False,1,True,True,Pete Alonso + Juan Soto,0,Pete Alonso,False,1,Juan Soto,False,0,True,True,False
2025-06-07,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Jacob Wilson,ATH,BAL,0.7700440582779629,55.52,4.7,2.0,2,N,False,1,True,True,Jacob Wilson + Lawrence Butler,0,Jacob Wilson,False,1,Lawrence Butler,False,1,True,True,True
2025-06-07,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Xavier Edwards,MIA,TBR,0.7184531130973932,48.43,4.8,1.0,3,N,True,1,True,True,Xavier Edwards + Trea Turner,2,Xavier Edwards,True,1,Trea Turner,True,0,True,True,False
2025-06-07,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Bobby Witt Jr.,KCR,CHW,0.7127278977699126,66.04,4.7,2.0,1,N,True,1,True,True,Bobby Witt Jr. + Cal Raleigh,1,Bobby Witt Jr.,True,1,Cal Raleigh,False,1,True,True,True
2025-06-08,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Jacob Wilson,ATH,BAL,0.7675809068887044,58.52,4.7,2.0,3,N,False,1,True,True,Jacob Wilson + Lawrence Butler,0,Jacob Wilson,False,1,Lawrence Butler,False,1,True,True,True
2025-06-08,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Lawrence Butler,ATH,BAL,0.7490972077880297,58.33,4.8,1.0,6,N,False,1,True,True,Lawrence Butler + Mookie Betts,0,Lawrence Butler,False,1,Mookie Betts,False,1,True,True,True
2025-06-08,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Lawrence Butler,ATH,BAL,0.7490972077880297,58.33,4.8,1.0,6,N,False,1,True,True,Lawrence Butler + Mookie Betts,0,Lawrence Butler,False,1,Mookie Betts,False,1,True,True,True
2025-06-08,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Jacob Wilson,ATH,BAL,0.7675809068887044,58.52,4.7,2.0,3,N,False,1,True,True,Jacob Wilson + Shohei Ohtani,0,Jacob Wilson,False,1,Shohei Ohtani,False,1,True,True,True
2025-06-08,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Lawrence Butler,ATH,BAL,0.7490972077880297,58.33,4.8,1.0,6,N,False,1,True,True,Lawrence Butler + Mookie Betts,0,Lawrence Butler,False,1,Mookie Betts,False,1,True,True,True
2025-06-08,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Julio Rodríguez,SEA,LAA,0.709390377382886,65.68,4.7,2.0,3,N,False,0,True,False,Julio Rodríguez + Aaron Judge,0,Julio Rodríguez,False,0,Aaron Judge,False,1,True,True,False
2025-06-09,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Jacob Wilson,ATH,LAA,0.7499874050708105,63.17,4.7,2.0,3,N,False,0,True,False,Jacob Wilson + Zach Neto,0,Jacob Wilson,False,0,Zach Neto,False,1,True,True,False
2025-06-09,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Zach Neto,LAA,ATH,0.745717731892894,64.09,4.8,1.0,9,N,False,1,True,True,Zach Neto + José Ramírez,0,Zach Neto,False,1,José Ramírez,False,1,True,True,True
2025-06-09,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,José Ramírez,CLE,CIN,0.738150361137143,53.37,4.6,3.0,1,N,False,1,True,True,José Ramírez + Vladimir Guerrero Jr.,1,José Ramírez,False,1,Vladimir Guerrero Jr.,True,1,True,True,True
2025-06-09,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Jacob Wilson,ATH,LAA,0.7499874050708105,63.17,4.7,2.0,3,N,False,0,True,False,Jacob Wilson + Vladimir Guerrero Jr.,1,Jacob Wilson,False,0,Vladimir Guerrero Jr.,True,1,True,True,False
2025-06-09,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Bo Bichette,TOR,STL,0.7218572777597982,57.92,4.8,1.0,2,N,True,1,True,True,Bo Bichette + Vladimir Guerrero Jr.,2,Bo Bichette,True,1,Vladimir Guerrero Jr.,True,1,True,True,True
2025-06-09,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Zach Neto,LAA,ATH,0.745717731892894,64.09,4.8,1.0,9,N,False,1,True,True,Zach Neto + Taylor Ward,0,Zach Neto,False,1,Taylor Ward,False,0,True,True,False
2025-06-10,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Heliot Ramos,SFG,COL,0.7699947514495417,69.54,4.6,3.0,6,N,False,0,True,False,Heliot Ramos + Jung Hoo Lee,1,Heliot Ramos,False,0,Jung Hoo Lee,True,1,True,True,False
2025-06-10,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Heliot Ramos,SFG,COL,0.7699947514495417,69.54,4.6,3.0,6,N,False,0,True,False,Heliot Ramos + Jung Hoo Lee,1,Heliot Ramos,False,0,Jung Hoo Lee,True,1,True,True,False
2025-06-10,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Heliot Ramos,SFG,COL,0.7699947514495417,69.54,4.6,3.0,6,N,False,0,True,False,Heliot Ramos + Jung Hoo Lee,1,Heliot Ramos,False,0,Jung Hoo Lee,True,1,True,True,False
2025-06-10,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Jung Hoo Lee,SFG,COL,0.7556509319385417,69.0,4.8,1.0,3,N,True,1,True,True,Jung Hoo Lee + Julio Rodríguez,1,Jung Hoo Lee,True,1,Julio Rodríguez,False,1,True,True,True
2025-06-10,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Luis Arraez,SDP,LAD,0.7209899412873374,56.59,4.7,2.0,0,Y,True,1,True,True,Luis Arraez + Bo Bichette,2,Luis Arraez,True,1,Bo Bichette,True,1,True,True,True
2025-06-10,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Heliot Ramos,SFG,COL,0.7699947514495417,69.54,4.6,3.0,6,N,False,0,True,False,Heliot Ramos + Jung Hoo Lee,1,Heliot Ramos,False,0,Jung Hoo Lee,True,1,True,True,False
2025-06-11,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Jarren Duran,BOS,TBR,0.7496522886191399,67.07,4.8,1.0,5,N,False,1,True,True,Jarren Duran + Heliot Ramos,0,Jarren Duran,False,1,Heliot Ramos,False,1,True,True,True
2025-06-11,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Jarren Duran,BOS,TBR,0.7496522886191399,67.07,4.8,1.0,5,N,False,1,True,True,Jarren Duran + Heliot Ramos,0,Jarren Duran,False,1,Heliot Ramos,False,1,True,True,True
2025-06-11,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Jarren Duran,BOS,TBR,0.7496522886191399,67.07,4.8,1.0,5,N,False,1,True,True,Jarren Duran + Heliot Ramos,0,Jarren Duran,False,1,Heliot Ramos,False,1,True,True,True
2025-06-11,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Jarren Duran,BOS,TBR,0.7496522886191399,67.07,4.8,1.0,5,N,False,1,True,True,Jarren Duran + Julio Rodríguez,0,Jarren Duran,False,1,Julio Rodríguez,False,1,True,True,True
2025-06-11,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Jarren Duran,BOS,TBR,0.7496522886191399,67.07,4.8,1.0,5,N,False,1,True,True,Jarren Duran + Trea Turner,1,Jarren Duran,False,1,Trea Turner,True,1,True,True,True
2025-06-11,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Heliot Ramos,SFG,COL,0.7435253332627283,71.9,4.6,3.0,5,N,False,1,True,True,Heliot Ramos + Julio Rodríguez,0,Heliot Ramos,False,1,Julio Rodríguez,False,1,True,True,True
2025-06-12,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Heliot Ramos,SFG,COL,0.7925728709024858,66.58,4.6,3.0,8,N,False,1,True,True,Heliot Ramos + Jung Hoo Lee,1,Heliot Ramos,False,1,Jung Hoo Lee,True,1,True,True,True
2025-06-12,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Heliot Ramos,SFG,COL,0.7925728709024858,66.58,4.6,3.0,8,N,False,1,True,True,Heliot Ramos + Jung Hoo Lee,1,Heliot Ramos,False,1,Jung Hoo Lee,True,1,True,True,True
2025-06-12,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Jung Hoo Lee,SFG,COL,0.7823276416161958,70.01,4.8,1.0,4,N,True,1,True,True,Jung Hoo Lee + Seiya Suzuki,1,Jung Hoo Lee,True,1,Seiya Suzuki,False,1,True,True,True
2025-06-12,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Jeremy Peña,HOU,CHW,0.719721023031503,57.63,4.8,1.0,1,N,True,1,True,True,Jeremy Peña + Jung Hoo Lee,2,Jeremy Peña,True,1,Jung Hoo Lee,True,1,True,True,True
2025-06-12,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Jung Hoo Lee,SFG,COL,0.7823276416161958,70.01,4.8,1.0,4,N,True,1,True,True,Jung Hoo Lee + Seiya Suzuki,1,Jung Hoo Lee,True,1,Seiya Suzuki,False,1,True,True,True
2025-06-12,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Jung Hoo Lee,SFG,COL,0.7823276416161958,70.01,4.8,1.0,4,N,True,1,True,True,Jung Hoo Lee + Heliot Ramos,1,Jung Hoo Lee,True,1,Heliot Ramos,False,1,True,True,True
2025-06-13,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Ronald Acuña Jr.,ATL,COL,0.7549280062891073,63.84,4.8,1.0,6,N,False,1,True,True,Ronald Acuña Jr. + Gunnar Henderson,0,Ronald Acuña Jr.,False,1,Gunnar Henderson,False,1,True,True,True
